2021-05-30 21:37:34 32      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=GoodGrowStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-02-22;
2021-05-30 21:37:38 72      CHX: OrderID: be25579c fully executed
2021-05-30 21:37:38 72      CHX: Pulling stop loss to current price. Price: 18.75. MaxPrice: 19.06. Candle: ID:267, Time: 15:10, Close: 19.06.
2021-05-30 21:37:38 72      CHX: Pulling stop loss to current price. Price: 19.14. MaxPrice: 19.34. Candle: ID:336, Time: 15:25, Close: 19.39.
2021-05-30 21:37:38 72      CHX: Pulling stop loss to current price. Price: 19.17. MaxPrice: 19.35. Candle: ID:393, Time: 15:30, Close: 19.38.
2021-05-30 21:37:38 72      CHX: Seems price is decreases. Closing by current price. Price: 19.26. Candle: ID:418, Time: 15:40, Close: 19.26.
2021-05-30 21:37:38 72      CHX: Pulling stop loss to current price. Price: 19.3. MaxPrice: 19.37. Candle: ID:447, Time: 15:45, Close: 19.38.
2021-05-30 21:37:38 72      CHX: SL reached. Pending. Close price: 19.28. Candle: ID:455, Time: 15:45, Close: 19.28. Profit: 0.33(1.74%)
2021-05-30 21:37:38 72      CHX: OrderID: ebf7331a. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:38 72      CHX: OrderID: ebf7331a fully executed
2021-05-30 21:37:38 73      CIEN_BBG000BP1152_2021-02-22
2021-05-30 21:37:38 74      CINF_BBG000BFPK65_2021-02-22
2021-05-30 21:37:38 75      CL_BBG000BFQYY3_2021-02-22
2021-05-30 21:37:38 77      CLF_BBG000BFRF55_2021-02-22
2021-05-30 21:37:38 80      CLF: BuyPending. Strategy: GoodGrowStrategy. Price: 17.63. StopLoss: 17.22. Candle: ID:3542, Time: 17:05, Close: 17.63. Details: Reason: DayMax: 17.28. Current change: +2.03%
2021-05-30 21:37:38 80      CLF: OrderID: 27c81d0e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:38 80      CLF: OrderID: 27c81d0e fully executed
2021-05-30 21:37:38 80      CLF: Pulling stop loss to current price. Price: 17.41. MaxPrice: 17.64. Candle: ID:3549, Time: 17:10, Close: 17.65.
2021-05-30 21:37:38 80      CLF: Pulling stop loss to current price. Price: 17.52. MaxPrice: 17.8. Candle: ID:4352, Time: 17:25, Close: 17.82.
2021-05-30 21:37:38 80      CLF: Seems price is decreases. Closing by current price. Price: 17.75. Candle: ID:4700, Time: 17:35, Close: 17.75.
2021-05-30 21:37:38 80      CLF: SL reached. Pending. Close price: 17.74. Candle: ID:4779, Time: 17:35, Close: 17.74. Profit: 0.11(0.62%)
2021-05-30 21:37:38 80      CLF: OrderID: 27db6f46. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:38 80      CLF: OrderID: 27db6f46 fully executed
2021-05-30 21:37:38 82      CLR_BBG000BHBGN6_2021-02-22
2021-05-30 21:37:38 83      CLR: BuyPending. Strategy: GoodGrowStrategy. Price: 22.91. StopLoss: 22.58. Candle: ID:45, Time: 14:30, Close: 22.91. Details: Reason: DayMax: 22.4. Current change: +2.28%
2021-05-30 21:37:38 83      CLR: OrderID: 44b23951. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:38 83      CLR: OrderID: 44b23951 fully executed
2021-05-30 21:37:38 83      CLR: Pulling stop loss to current price. Price: 22.8. MaxPrice: 23.05. Candle: ID:71, Time: 14:35, Close: 23.1.
2021-05-30 21:37:38 83      CLR: Pulling stop loss to current price. Price: 23.08. MaxPrice: 23.34. Candle: ID:131, Time: 14:45, Close: 23.36.
2021-05-30 21:37:38 83      CLR: Pulling stop loss to current price. Price: 23.3. MaxPrice: 23.43. Candle: ID:169, Time: 14:50, Close: 23.41.
2021-05-30 21:37:38 83      CLR: Pulling stop loss to current price. Price: 23.35. MaxPrice: 23.47. Candle: ID:202, Time: 14:55, Close: 23.48.
2021-05-30 21:37:38 83      CLR: Pulling stop loss to current price. Price: 23.47. MaxPrice: 23.71. Candle: ID:249, Time: 15:05, Close: 23.75.
2021-05-30 21:37:38 83      CLR: Pulling stop loss to current price. Price: 23.55. MaxPrice: 24.12. Candle: ID:325, Time: 15:10, Close: 24.1.
2021-05-30 21:37:38 83      CLR: Pulling stop loss to current price. Price: 23.74. MaxPrice: 24.27. Candle: ID:380, Time: 15:15, Close: 24.27.
2021-05-30 21:37:38 83      CLR: Seems price is decreases. Closing by current price. Price: 24.13. Candle: ID:467, Time: 15:25, Close: 24.13.
2021-05-30 21:37:38 83      CLR: SL reached. Pending. Close price: 24.1. Candle: ID:469, Time: 15:25, Close: 24.1. Profit: 1.19(5.19%)
2021-05-30 21:37:38 83      CLR: OrderID: e8b2d68b. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:38 83      CLR: OrderID: e8b2d68b fully executed
2021-05-30 21:37:38 84      CMA_BBG000C75N77_2021-02-22
2021-05-30 21:37:38 84      CMA: BuyPending. Strategy: GoodGrowStrategy. Price: 67.56. StopLoss: 65.75. Candle: ID:74, Time: 14:35, Close: 67.56. Details: Reason: DayMax: 66.22. Current change: +2.02%
2021-05-30 21:37:38 84      CMA: OrderID: 833d1690. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:38 84      CMA: OrderID: 833d1690 fully executed
2021-05-30 21:37:38 84      CMA: Price does not grow. Try to set TakeProfit. Price: 67.22. Candle: ID:135, Time: 14:55, Close: 67.23.
2021-05-30 21:37:38 84      CMA: TP reached. Pending. Close price: 67.23. Candle: ID:136, Time: 14:55, Close: 67.23. Profit: -0.33(-0.49%)
2021-05-30 21:37:38 84      CMA: OrderID: f7057715. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:38 84      CMA: OrderID: f7057715 fully executed
2021-05-30 21:37:38 85      CMCSA_BBG000BFT2L4_2021-02-22
2021-05-30 21:37:38 91      CME_BBG000BHLYP4_2021-02-22
2021-05-30 21:37:38 94      CMS_BBG000BFVXX0_2021-02-22
2021-05-30 21:37:38 96      CNC_BBG000BDXCJ5_2021-02-22
2021-05-30 21:37:38 98      CNK_BBG000QDVR53_2021-02-22
2021-05-30 21:37:39 01      CNK: BuyPending. Strategy: GoodGrowStrategy. Price: 22.5. StopLoss: 22.02. Candle: ID:3468, Time: 14:40, Close: 22.5. Details: Reason: Grow:1.01%;0.68%;1.40%;0.36%;
2021-05-30 21:37:39 01      CNK: OrderID: 79bd5287. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 01      CNK: OrderID: 79bd5287 fully executed
2021-05-30 21:37:39 01      CNK: Pulling stop loss to current price. Price: 22.17. MaxPrice: 22.5. Candle: ID:3620, Time: 14:45, Close: 22.56.
2021-05-30 21:37:39 01      CNK: Pulling stop loss to current price. Price: 22.55. MaxPrice: 22.68. Candle: ID:3974, Time: 14:55, Close: 22.68.
2021-05-30 21:37:39 01      CNK: SL reached. Pending. Close price: 22.53. Candle: ID:4012, Time: 14:55, Close: 22.53. Profit: 0.03(0.13%)
2021-05-30 21:37:39 01      CNK: OrderID: 029c48fd. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 01      CNK: OrderID: 029c48fd fully executed
2021-05-30 21:37:39 05      CNP_BBG000FDBX90_2021-02-22
2021-05-30 21:37:39 07      COF_BBG000BGKTF9_2021-02-22
2021-05-30 21:37:39 09      COG_BBG000C3GN47_2021-02-22
2021-05-30 21:37:39 10      COG: BuyPending. Strategy: GoodGrowStrategy. Price: 18.6. StopLoss: 18.59. Candle: ID:123, Time: 14:30, Close: 18.6. Details: Reason: DayMax: 18.22. Current change: +2.09%
2021-05-30 21:37:39 10      COG: OrderID: 61f1b41c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 10      COG: OrderID: 61f1b41c fully executed
2021-05-30 21:37:39 10      COG: SL reached. Pending. Close price: 18.58. Candle: ID:126, Time: 14:30, Close: 18.58. Profit: -0.02(-0.11%)
2021-05-30 21:37:39 10      COG: OrderID: 604b52d7. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 10      COG: OrderID: 604b52d7 fully executed
2021-05-30 21:37:39 12      COP_BBG000BQQH30_2021-02-22
2021-05-30 21:37:39 14      COP: BuyPending. Strategy: GoodGrowStrategy. Price: 49.63. StopLoss: 48.54. Candle: ID:499, Time: 14:30, Close: 49.63. Details: Reason: DayMax: 48.65. Current change: +2.01%
2021-05-30 21:37:39 14      COP: OrderID: 4d303eec. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 14      COP: OrderID: 4d303eec fully executed
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 48.73. MaxPrice: 49.66. Candle: ID:555, Time: 14:35, Close: 49.68.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 49.13. MaxPrice: 49.79. Candle: ID:803, Time: 14:40, Close: 49.8.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 49.47. MaxPrice: 49.79. Candle: ID:1577, Time: 14:50, Close: 49.75.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 49.66. MaxPrice: 49.92. Candle: ID:1859, Time: 15:00, Close: 49.93.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 49.77. MaxPrice: 50.14. Candle: ID:2137, Time: 15:05, Close: 50.16.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 49.92. MaxPrice: 50.26. Candle: ID:2358, Time: 15:10, Close: 50.28.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 50.15. MaxPrice: 50.47. Candle: ID:2518, Time: 15:15, Close: 50.48.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 50.41. MaxPrice: 50.77. Candle: ID:3018, Time: 15:25, Close: 50.79.
2021-05-30 21:37:39 14      COP: Pulling stop loss to current price. Price: 50.78. MaxPrice: 50.93. Candle: ID:3360, Time: 15:35, Close: 50.95.
2021-05-30 21:37:39 14      COP: SL reached. Pending. Close price: 50.77. Candle: ID:3576, Time: 15:40, Close: 50.77. Profit: 1.14(2.30%)
2021-05-30 21:37:39 14      COP: OrderID: d08b1a77. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 14      COP: OrderID: d08b1a77 fully executed
2021-05-30 21:37:39 17      CORT_BBG000BKJG33_2021-02-22
2021-05-30 21:37:39 18      COST_BBG000F6H8W8_2021-02-22
2021-05-30 21:37:39 21      COTY_BBG000F395V1_2021-02-22
2021-05-30 21:37:39 24      COTY: BuyPending. Strategy: GoodGrowStrategy. Price: 7.78. StopLoss: 7.61. Candle: ID:2314, Time: 14:35, Close: 7.78. Details: Reason: DayMax: 7.62. Current change: +2.10%
2021-05-30 21:37:39 24      COTY: OrderID: f3b6f34e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 24      COTY: OrderID: f3b6f34e fully executed
2021-05-30 21:37:39 24      COTY: Pulling stop loss to current price. Price: 7.62. MaxPrice: 7.9. Candle: ID:2573, Time: 14:40, Close: 7.91.
2021-05-30 21:37:39 24      COTY: Pulling stop loss to current price. Price: 7.7. MaxPrice: 7.95. Candle: ID:2820, Time: 14:45, Close: 7.97.
2021-05-30 21:37:39 24      COTY: Pulling stop loss to current price. Price: 7.9. MaxPrice: 8. Candle: ID:3822, Time: 14:50, Close: 8.
2021-05-30 21:37:39 24      COTY: Pulling stop loss to current price. Price: 7.98. MaxPrice: 8.03. Candle: ID:4102, Time: 15:00, Close: 8.03.
2021-05-30 21:37:39 24      COTY: SL reached. Pending. Close price: 7.97. Candle: ID:4131, Time: 15:00, Close: 7.97. Profit: 0.19(2.44%)
2021-05-30 21:37:39 24      COTY: OrderID: 6f070005. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 24      COTY: OrderID: 6f070005 fully executed
2021-05-30 21:37:39 26      COUP_BBG001J4BCN4_2021-02-22
2021-05-30 21:37:39 27      CPB_BBG000BG4202_2021-02-22
2021-05-30 21:37:39 29      CPRI_BBG0029SNR63_2021-02-22
2021-05-30 21:37:39 29      CPRI: BuyPending. Strategy: GoodGrowStrategy. Price: 46.77. StopLoss: 46. Candle: ID:353, Time: 15:05, Close: 46.77. Details: Reason: Grow:0.52%;0.93%;0.47%;0.30%;
2021-05-30 21:37:39 30      CPRI: OrderID: 7e413a1e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 30      CPRI: OrderID: 7e413a1e fully executed
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 46.4. MaxPrice: 46.92. Candle: ID:388, Time: 15:10, Close: 47.09.
2021-05-30 21:37:39 30      CPRI: Seems price is decreases. Closing by current price. Price: 46.74. Candle: ID:660, Time: 15:35, Close: 46.74.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 46.76. MaxPrice: 47.1. Candle: ID:721, Time: 15:40, Close: 47.06.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 46.8. MaxPrice: 47.17. Candle: ID:763, Time: 15:45, Close: 47.18.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 46.96. MaxPrice: 47.28. Candle: ID:818, Time: 15:50, Close: 47.28.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 47.1. MaxPrice: 47.28. Candle: ID:995, Time: 16:05, Close: 47.25.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 47.15. MaxPrice: 47.42. Candle: ID:1184, Time: 16:15, Close: 47.44.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 47.27. MaxPrice: 47.68. Candle: ID:1267, Time: 16:20, Close: 47.7.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 47.43. MaxPrice: 47.75. Candle: ID:1377, Time: 16:25, Close: 47.72.
2021-05-30 21:37:39 30      CPRI: Pulling stop loss to current price. Price: 47.62. MaxPrice: 47.75. Candle: ID:1554, Time: 16:40, Close: 47.71.
2021-05-30 21:37:39 30      CPRI: SL reached. Pending. Close price: 47.61. Candle: ID:1566, Time: 16:40, Close: 47.61. Profit: 0.84(1.80%)
2021-05-30 21:37:39 30      CPRI: OrderID: 54e781ed. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:39 30      CPRI: OrderID: 54e781ed fully executed
2021-05-30 21:37:39 31      CPRT_BBG000BM9RH1_2021-02-22
2021-05-30 21:37:39 33      CREE_BBG000BG14P4_2021-02-22
2021-05-30 21:37:39 36      CRM_BBG000BN2DC2_2021-02-22
2021-05-30 21:37:39 40      CROX_BBG000BLY663_2021-02-22
2021-05-30 21:37:39 42      CRUS_BBG000C1DHF5_2021-02-22
2021-05-30 21:37:39 43      CRWD_BBG00BLYKS03_2021-02-22
2021-05-30 21:37:39 46      CSCO_BBG000C3J3C9_2021-02-22
2021-05-30 21:37:39 52      CSX_BBG000BGJRC8_2021-02-22
2021-05-30 21:37:39 56      CTSH_BBG000BBDV81_2021-02-22
2021-05-30 21:37:39 58      CTVA_BBG00BN969C1_2021-02-22
2021-05-30 21:37:39 61      CTXS_BBG000FQ6PY6_2021-02-22
2021-05-30 21:37:39 63      CVET_BBG00KR691K8_2021-02-22
2021-05-30 21:37:39 64      CVS_BBG000BGRY34_2021-02-22
2021-05-30 21:37:39 66      CVX_BBG000K4ND22_2021-02-22
2021-05-30 21:37:39 74      D_BBG000BGVW60_2021-02-22
2021-05-30 21:37:39 77      DAL_BBG000R7Z112_2021-02-22
2021-05-30 21:37:39 86      DBX_BBG0018SLDN0_2021-02-22
2021-05-30 21:37:39 90      DD_BBG00BN961G4_2021-02-22
2021-05-30 21:37:39 92      DDOG_BBG003NJHZT9_2021-02-22
2021-05-30 21:37:39 96      DFS_BBG000QBR5J5_2021-02-22
2021-05-30 21:37:39 99      DHI_BBG000DQTXY6_2021-02-22
2021-05-30 21:37:40 02      DHR_BBG000BH3JF8_2021-02-22
2021-05-30 21:37:40 04      DIS_BBG000BH4R78_2021-02-22
2021-05-30 21:37:40 08      DIS: BuyPending. Strategy: GoodGrowStrategy. Price: 185.84. StopLoss: 183.47. Candle: ID:1853, Time: 14:45, Close: 185.84. Details: Reason: DayMax: 182.14. Current change: +2.03%
2021-05-30 21:37:40 08      DIS: OrderID: 413e7186. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 08      DIS: OrderID: 413e7186 fully executed
2021-05-30 21:37:40 08      DIS: Pulling stop loss to current price. Price: 184.6. MaxPrice: 185.84. Candle: ID:2082, Time: 14:50, Close: 185.79.
2021-05-30 21:37:40 08      DIS: Pulling stop loss to current price. Price: 185.34. MaxPrice: 187. Candle: ID:2439, Time: 14:55, Close: 186.96.
2021-05-30 21:37:40 08      DIS: Pulling stop loss to current price. Price: 185.73. MaxPrice: 187.42. Candle: ID:2896, Time: 15:00, Close: 187.43.
2021-05-30 21:37:40 08      DIS: Pulling stop loss to current price. Price: 186.95. MaxPrice: 187.62. Candle: ID:3200, Time: 15:05, Close: 187.65.
2021-05-30 21:37:40 08      DIS: Pulling stop loss to current price. Price: 187.42. MaxPrice: 187.77. Candle: ID:3463, Time: 15:10, Close: 187.73.
2021-05-30 21:37:40 08      DIS: Pulling stop loss to current price. Price: 187.64. MaxPrice: 188.08. Candle: ID:3770, Time: 15:15, Close: 188.12.
2021-05-30 21:37:40 08      DIS: SL reached. Pending. Close price: 187.61. Candle: ID:3948, Time: 15:15, Close: 187.61. Profit: 1.77(0.95%)
2021-05-30 21:37:40 08      DIS: OrderID: fb0d703b. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 08      DIS: OrderID: fb0d703b fully executed
2021-05-30 21:37:40 14      DISCA_BBG000CHWP52_2021-02-22
2021-05-30 21:37:40 16      DISCA: BuyPending. Strategy: GoodGrowStrategy. Price: 53.68. StopLoss: 51.3. Candle: ID:252, Time: 12:40, Close: 53.68. Details: Reason: DayMax: 52.4. Current change: +2.44%
2021-05-30 21:37:40 16      DISCA: OrderID: e87bb11d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 16      DISCA: OrderID: e87bb11d fully executed
2021-05-30 21:37:40 16      DISCA: Seems price is decreases. Closing by current price. Price: 53.26. Candle: ID:457, Time: 13:10, Close: 53.26.
2021-05-30 21:37:40 16      DISCA: SL reached. Pending. Close price: 53.25. Candle: ID:458, Time: 13:10, Close: 53.25. Profit: -0.43(-0.80%)
2021-05-30 21:37:40 16      DISCA: OrderID: bde055ee. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 16      DISCA: OrderID: bde055ee fully executed
2021-05-30 21:37:40 21      DISCK_BBG000VMWHH5_2021-02-22
2021-05-30 21:37:40 26      DKNG_BBG00TCBG714_2021-02-22
2021-05-30 21:37:40 28      DKNG: BuyPending. Strategy: GoodGrowStrategy. Price: 61.02. StopLoss: 61.43. Candle: ID:167, Time: 12:45, Close: 61.02. Details: Reason: DayMax: 59.76. Current change: +2.11%
2021-05-30 21:37:40 28      DKNG: OrderID: 569085ff. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 28      DKNG: OrderID: 569085ff fully executed
2021-05-30 21:37:40 28      DKNG: SL reached. Pending. Close price: 60.99. Candle: ID:168, Time: 12:45, Close: 60.99. Profit: -0.03(-0.05%)
2021-05-30 21:37:40 28      DKNG: OrderID: df8c861d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 28      DKNG: OrderID: df8c861d fully executed
2021-05-30 21:37:40 29      DKNG: BuyPending. Strategy: GoodGrowStrategy. Price: 62.91. StopLoss: 61.42. Candle: ID:2398, Time: 14:55, Close: 62.91. Details: Reason: DayMax: 61.67. Current change: +2.01%
2021-05-30 21:37:40 29      DKNG: OrderID: db67645f. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 29      DKNG: OrderID: db67645f fully executed
2021-05-30 21:37:40 29      DKNG: Pulling stop loss to current price. Price: 62.66. MaxPrice: 62.91. Candle: ID:3127, Time: 15:10, Close: 62.86.
2021-05-30 21:37:40 30      DKNG: SL reached. Pending. Close price: 62.64. Candle: ID:3678, Time: 15:15, Close: 62.64. Profit: -0.27(-0.43%)
2021-05-30 21:37:40 30      DKNG: OrderID: 5225b4ae. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 30      DKNG: OrderID: 5225b4ae fully executed
2021-05-30 21:37:40 33      DKS_BBG000F6ZWH2_2021-02-22
2021-05-30 21:37:40 34      DLTR_BBG000BSC0K9_2021-02-22
2021-05-30 21:37:40 38      DOCU_BBG000N7KJX8_2021-02-22
2021-05-30 21:37:40 43      DOW_BBG00BN96922_2021-02-22
2021-05-30 21:37:40 47      DRI_BBG000BBNYF6_2021-02-22
2021-05-30 21:37:40 49      DT_BBG00PNN7C40_2021-02-22
2021-05-30 21:37:40 50      DVN_BBG000BBVJZ8_2021-02-22
2021-05-30 21:37:40 52      DVN: BuyPending. Strategy: GoodGrowStrategy. Price: 21.49. StopLoss: 21.1. Candle: ID:436, Time: 14:30, Close: 21.49. Details: Reason: DayMax: 21.05. Current change: +2.09%
2021-05-30 21:37:40 52      DVN: OrderID: e7f23f6b. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 52      DVN: OrderID: e7f23f6b fully executed
2021-05-30 21:37:40 52      DVN: Pulling stop loss to current price. Price: 21.46. MaxPrice: 21.73. Candle: ID:874, Time: 14:45, Close: 21.75.
2021-05-30 21:37:40 52      DVN: Pulling stop loss to current price. Price: 21.78. MaxPrice: 21.92. Candle: ID:1248, Time: 15:00, Close: 21.93.
2021-05-30 21:37:40 52      DVN: Pulling stop loss to current price. Price: 21.9. MaxPrice: 22. Candle: ID:1508, Time: 15:10, Close: 22.01.
2021-05-30 21:37:40 52      DVN: Pulling stop loss to current price. Price: 21.91. MaxPrice: 22.22. Candle: ID:1620, Time: 15:15, Close: 22.23.
2021-05-30 21:37:40 52      DVN: Pulling stop loss to current price. Price: 22.2. MaxPrice: 22.36. Candle: ID:1971, Time: 15:25, Close: 22.37.
2021-05-30 21:37:40 52      DVN: Seems price is decreases. Closing by current price. Price: 22.29. Candle: ID:2226, Time: 15:35, Close: 22.29.
2021-05-30 21:37:40 52      DVN: SL reached. Pending. Close price: 22.28. Candle: ID:2247, Time: 15:35, Close: 22.28. Profit: 0.79(3.68%)
2021-05-30 21:37:40 52      DVN: OrderID: e916d196. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 52      DVN: OrderID: e916d196 fully executed
2021-05-30 21:37:40 54      DXC_BBG00FN64XT9_2021-02-22
2021-05-30 21:37:40 56      DXCM_BBG000QTF8K1_2021-02-22
2021-05-30 21:37:40 57      EA_BBG000BP0KQ8_2021-02-22
2021-05-30 21:37:40 60      EBAY_BBG000C43RR5_2021-02-22
2021-05-30 21:37:40 64      ED_BBG000BHLYS1_2021-02-22
2021-05-30 21:37:40 66      EDIT_BBG005MX5GZ2_2021-02-22
2021-05-30 21:37:40 69      EIX_BBG000D7RKJ5_2021-02-22
2021-05-30 21:37:40 71      ELAN_BBG00LJYS1P8_2021-02-22
2021-05-30 21:37:40 72      EMR_BBG000BHX7N2_2021-02-22
2021-05-30 21:37:40 74      ENDP_BBG000C0HQ54_2021-02-22
2021-05-30 21:37:40 75      ENPH_BBG001R3MNY9_2021-02-22
2021-05-30 21:37:40 81      ENTG_BBG000CTV4N4_2021-02-22
2021-05-30 21:37:40 84      EOG_BBG000BZ9223_2021-02-22
2021-05-30 21:37:40 85      EOG: BuyPending. Strategy: GoodGrowStrategy. Price: 64.25. StopLoss: 62.92. Candle: ID:394, Time: 14:40, Close: 64.25. Details: Reason: DayMax: 62.98. Current change: +2.02%
2021-05-30 21:37:40 85      EOG: OrderID: f5438c6f. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 85      EOG: OrderID: f5438c6f fully executed
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 63.62. MaxPrice: 64.25. Candle: ID:406, Time: 14:45, Close: 64.25.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 63.9. MaxPrice: 64.51. Candle: ID:489, Time: 14:50, Close: 64.53.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 64.24. MaxPrice: 64.67. Candle: ID:581, Time: 14:55, Close: 64.69.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 64.52. MaxPrice: 64.86. Candle: ID:650, Time: 15:00, Close: 64.82.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 64.62. MaxPrice: 65.21. Candle: ID:792, Time: 15:05, Close: 65.25.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 64.81. MaxPrice: 65.28. Candle: ID:889, Time: 15:10, Close: 65.34.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 65.24. MaxPrice: 65.67. Candle: ID:1009, Time: 15:15, Close: 65.64.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 65.42. MaxPrice: 65.85. Candle: ID:1218, Time: 15:25, Close: 65.87.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 65.45. MaxPrice: 65.97. Candle: ID:1312, Time: 15:30, Close: 66.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 65.86. MaxPrice: 66.07. Candle: ID:1353, Time: 15:35, Close: 66.12.
2021-05-30 21:37:40 85      EOG: Pulling stop loss to current price. Price: 65.97. MaxPrice: 66.12. Candle: ID:1424, Time: 15:40, Close: 66.17.
2021-05-30 21:37:40 85      EOG: Seems price is decreases. Closing by current price. Price: 66.04. Candle: ID:1673, Time: 15:50, Close: 66.04.
2021-05-30 21:37:40 85      EOG: SL reached. Pending. Close price: 66. Candle: ID:1674, Time: 15:55, Close: 66. Profit: 1.75(2.72%)
2021-05-30 21:37:40 85      EOG: OrderID: d1518d01. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 85      EOG: OrderID: d1518d01 fully executed
2021-05-30 21:37:40 87      EQT_BBG000BHZ5J9_2021-02-22
2021-05-30 21:37:40 91      ET_BBG000BM2FL9_2021-02-22
2021-05-30 21:37:40 93      ET: BuyPending. Strategy: GoodGrowStrategy. Price: 7.19. StopLoss: 7.03. Candle: ID:2340, Time: 14:40, Close: 7.19. Details: Reason: DayMax: 7.04. Current change: +2.13%
2021-05-30 21:37:40 93      ET: OrderID: 6f4cf30d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 93      ET: OrderID: 6f4cf30d fully executed
2021-05-30 21:37:40 93      ET: Pulling stop loss to current price. Price: 7.11. MaxPrice: 7.19. Candle: ID:2438, Time: 14:45, Close: 7.19.
2021-05-30 21:37:40 93      ET: Pulling stop loss to current price. Price: 7.19. MaxPrice: 7.22. Candle: ID:2909, Time: 15:00, Close: 7.23.
2021-05-30 21:37:40 93      ET: Pulling stop loss to current price. Price: 7.2. MaxPrice: 7.23. Candle: ID:3020, Time: 15:05, Close: 7.23.
2021-05-30 21:37:40 93      ET: Pulling stop loss to current price. Price: 7.22. MaxPrice: 7.23. Candle: ID:3399, Time: 15:20, Close: 7.23.
2021-05-30 21:37:40 93      ET: Seems price is decreases. Closing by current price. Price: 7.23. Candle: ID:3838, Time: 15:35, Close: 7.23.
2021-05-30 21:37:40 93      ET: SL reached. Pending. Close price: 7.22. Candle: ID:3841, Time: 15:35, Close: 7.22. Profit: 0.03(0.42%)
2021-05-30 21:37:40 93      ET: OrderID: 0bbd0777. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:40 93      ET: OrderID: 0bbd0777 fully executed
2021-05-30 21:37:40 96      ETRN_BBG00K53L394_2021-02-22
