2021-05-30 21:35:54 33      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=GoodGrowStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\quotes_2021-01-06;
2021-05-30 21:36:01 30      DD: OrderID: f9172c0e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 30      DD: OrderID: f9172c0e fully executed
2021-05-30 21:36:01 34      DDOG_BBG003NJHZT9_2021-01-06
2021-05-30 21:36:01 38      DFS_BBG000QBR5J5_2021-01-06
2021-05-30 21:36:01 41      DHI_BBG000DQTXY6_2021-01-06
2021-05-30 21:36:01 44      DHR_BBG000BH3JF8_2021-01-06
2021-05-30 21:36:01 47      DIS_BBG000BH4R78_2021-01-06
2021-05-30 21:36:01 51      DISCA_BBG000CHWP52_2021-01-06
2021-05-30 21:36:01 57      DISCK_BBG000VMWHH5_2021-01-06
2021-05-30 21:36:01 59      DISCK: BuyPending. Strategy: GoodGrowStrategy. Price: 27.94. StopLoss: 27.74. Candle: ID:186, Time: 14:30, Close: 27.94. Details: Reason: DayMax: 27.38. Current change: +2.05%
2021-05-30 21:36:01 59      DISCK: OrderID: 536ccfe3. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 59      DISCK: OrderID: 536ccfe3 fully executed
2021-05-30 21:36:01 59      DISCK: Pulling stop loss to current price. Price: 27.91. MaxPrice: 28.07. Candle: ID:540, Time: 14:45, Close: 28.07.
2021-05-30 21:36:01 59      DISCK: SL reached. Pending. Close price: 27.9. Candle: ID:811, Time: 14:55, Close: 27.9. Profit: -0.04(-0.14%)
2021-05-30 21:36:01 59      DISCK: OrderID: 2d52e51b. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 59      DISCK: OrderID: 2d52e51b fully executed
2021-05-30 21:36:01 62      DKNG_BBG00TCBG714_2021-01-06
2021-05-30 21:36:01 69      DKNG: BuyPending. Strategy: GoodGrowStrategy. Price: 49.5. StopLoss: 48.63. Candle: ID:681, Time: 12:40, Close: 49.5. Details: Reason: DayMax: 48.5. Current change: +2.06%
2021-05-30 21:36:01 69      DKNG: OrderID: ecd72b3e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 69      DKNG: OrderID: ecd72b3e fully executed
2021-05-30 21:36:01 69      DKNG: Pulling stop loss to current price. Price: 48.91. MaxPrice: 49.5. Candle: ID:712, Time: 12:45, Close: 49.55.
2021-05-30 21:36:01 69      DKNG: Pulling stop loss to current price. Price: 49.39. MaxPrice: 49.61. Candle: ID:812, Time: 12:50, Close: 49.7.
2021-05-30 21:36:01 69      DKNG: Pulling stop loss to current price. Price: 49.51. MaxPrice: 49.73. Candle: ID:876, Time: 12:55, Close: 49.73.
2021-05-30 21:36:01 69      DKNG: Pulling stop loss to current price. Price: 49.66. MaxPrice: 49.84. Candle: ID:957, Time: 13:00, Close: 49.81.
2021-05-30 21:36:01 69      DKNG: Pulling stop loss to current price. Price: 49.7. MaxPrice: 49.84. Candle: ID:1031, Time: 13:05, Close: 49.83.
2021-05-30 21:36:01 69      DKNG: SL reached. Pending. Close price: 49.67. Candle: ID:1157, Time: 13:10, Close: 49.67. Profit: 0.17(0.34%)
2021-05-30 21:36:01 69      DKNG: OrderID: 2352bac6. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 69      DKNG: OrderID: 2352bac6 fully executed
2021-05-30 21:36:01 79      DKS_BBG000F6ZWH2_2021-01-06
2021-05-30 21:36:01 79      DKS: BuyPending. Strategy: GoodGrowStrategy. Price: 59.88. StopLoss: 59.09. Candle: ID:108, Time: 14:45, Close: 59.88. Details: Reason: DayMax: 58.69. Current change: +2.03%
2021-05-30 21:36:01 79      DKS: OrderID: 2762f4a5. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 79      DKS: OrderID: 2762f4a5 fully executed
2021-05-30 21:36:01 79      DKS: Pulling stop loss to current price. Price: 59.42. MaxPrice: 59.98. Candle: ID:144, Time: 14:50, Close: 60.08.
2021-05-30 21:36:01 79      DKS: Pulling stop loss to current price. Price: 59.86. MaxPrice: 60.12. Candle: ID:164, Time: 14:55, Close: 60.3.
2021-05-30 21:36:01 79      DKS: Pulling stop loss to current price. Price: 60.01. MaxPrice: 60.37. Candle: ID:183, Time: 15:00, Close: 60.42.
2021-05-30 21:36:01 79      DKS: Pulling stop loss to current price. Price: 60.34. MaxPrice: 60.43. Candle: ID:254, Time: 15:10, Close: 60.55.
2021-05-30 21:36:01 79      DKS: Pulling stop loss to current price. Price: 60.36. MaxPrice: 60.55. Candle: ID:277, Time: 15:15, Close: 60.61.
2021-05-30 21:36:01 79      DKS: Pulling stop loss to current price. Price: 60.52. MaxPrice: 60.6. Candle: ID:383, Time: 15:30, Close: 60.57.
2021-05-30 21:36:01 79      DKS: SL reached. Pending. Close price: 60.51. Candle: ID:395, Time: 15:30, Close: 60.51. Profit: 0.63(1.05%)
2021-05-30 21:36:01 79      DKS: OrderID: 79211ace. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 79      DKS: OrderID: 79211ace fully executed
2021-05-30 21:36:01 81      DLTR_BBG000BSC0K9_2021-01-06
2021-05-30 21:36:01 82      DLTR: BuyPending. Strategy: GoodGrowStrategy. Price: 108.65. StopLoss: 106.36. Candle: ID:79, Time: 14:30, Close: 108.65. Details: Reason: DayMax: 106.49. Current change: +2.03%
2021-05-30 21:36:01 82      DLTR: OrderID: f08644af. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 82      DLTR: OrderID: f08644af fully executed
2021-05-30 21:36:01 82      DLTR: Pulling stop loss to current price. Price: 106.61. MaxPrice: 108.8. Candle: ID:136, Time: 14:35, Close: 108.91.
2021-05-30 21:36:01 82      DLTR: Pulling stop loss to current price. Price: 107.09. MaxPrice: 108.82. Candle: ID:202, Time: 14:40, Close: 108.95.
2021-05-30 21:36:01 82      DLTR: Pulling stop loss to current price. Price: 108.8. MaxPrice: 109.19. Candle: ID:271, Time: 14:45, Close: 109.19.
2021-05-30 21:36:01 82      DLTR: SL reached. Pending. Close price: 108.77. Candle: ID:342, Time: 14:45, Close: 108.77. Profit: 0.12(0.11%)
2021-05-30 21:36:01 82      DLTR: OrderID: 8ae4098d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 82      DLTR: OrderID: 8ae4098d fully executed
2021-05-30 21:36:01 85      DOCU_BBG000N7KJX8_2021-01-06
2021-05-30 21:36:01 89      DOW_BBG00BN96922_2021-01-06
2021-05-30 21:36:01 91      DOW: BuyPending. Strategy: GoodGrowStrategy. Price: 58.3. StopLoss: 57.66. Candle: ID:746, Time: 15:05, Close: 58.3. Details: Reason: Grow:0.42%;0.43%;0.33%;0.33%;
2021-05-30 21:36:01 91      DOW: OrderID: 3afa2cc8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 91      DOW: OrderID: 3afa2cc8 fully executed
2021-05-30 21:36:01 91      DOW: Pulling stop loss to current price. Price: 57.89. MaxPrice: 58.33. Candle: ID:779, Time: 15:10, Close: 58.37.
2021-05-30 21:36:01 91      DOW: Pulling stop loss to current price. Price: 58.11. MaxPrice: 58.64. Candle: ID:888, Time: 15:15, Close: 58.66.
2021-05-30 21:36:01 91      DOW: Pulling stop loss to current price. Price: 58.36. MaxPrice: 58.77. Candle: ID:1036, Time: 15:20, Close: 58.8.
2021-05-30 21:36:01 91      DOW: Pulling stop loss to current price. Price: 58.72. MaxPrice: 58.97. Candle: ID:1293, Time: 15:30, Close: 59.
2021-05-30 21:36:01 91      DOW: Pulling stop loss to current price. Price: 58.99. MaxPrice: 59.15. Candle: ID:1514, Time: 15:40, Close: 59.18.
2021-05-30 21:36:01 91      DOW: SL reached. Pending. Close price: 58.98. Candle: ID:1584, Time: 15:40, Close: 58.98. Profit: 0.68(1.17%)
2021-05-30 21:36:01 91      DOW: OrderID: e3264330. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:01 91      DOW: OrderID: e3264330 fully executed
2021-05-30 21:36:01 94      DRI_BBG000BBNYF6_2021-01-06
2021-05-30 21:36:01 95      DT_BBG00PNN7C40_2021-01-06
2021-05-30 21:36:01 98      DVN_BBG000BBVJZ8_2021-01-06
2021-05-30 21:36:02 01      DVN: BuyPending. Strategy: GoodGrowStrategy. Price: 18.05. StopLoss: 17.62. Candle: ID:147, Time: 10:55, Close: 18.05. Details: Reason: DayMax: 17.68. Current change: +2.09%
2021-05-30 21:36:02 01      DVN: OrderID: cf8c643a. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 01      DVN: OrderID: cf8c643a fully executed
2021-05-30 21:36:02 01      DVN: Price does not grow. Try to set TakeProfit. Price: 17.87. Candle: ID:168, Time: 11:15, Close: 17.79.
2021-05-30 21:36:02 01      DVN: Price does not grow. Try to set TakeProfit. Price: 17.82. Candle: ID:169, Time: 11:20, Close: 17.79.
2021-05-30 21:36:02 01      DVN: Price does not grow. Try to set TakeProfit. Price: 17.77. Candle: ID:176, Time: 11:25, Close: 17.71.
2021-05-30 21:36:02 01      DVN: Price does not grow. Try to set TakeProfit. Price: 17.74. Candle: ID:180, Time: 11:40, Close: 17.65.
2021-05-30 21:36:02 01      DVN: Price does not grow. Try to set TakeProfit. Price: 17.71. Candle: ID:181, Time: 11:45, Close: 17.67.
2021-05-30 21:36:02 01      DVN: SL reached. Pending. Close price: 17.61. Candle: ID:183, Time: 11:45, Close: 17.61. Profit: -0.44(-2.44%)
2021-05-30 21:36:02 01      DVN: OrderID: 0de600e9. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 01      DVN: OrderID: 0de600e9 fully executed
2021-05-30 21:36:02 01      DVN: BuyPending. Strategy: GoodGrowStrategy. Price: 18.04. StopLoss: 17.62. Candle: ID:566, Time: 14:30, Close: 18.04. Details: Reason: DayMax: 17.67. Current change: +2.09%
2021-05-30 21:36:02 01      DVN: OrderID: 078707e5. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 01      DVN: OrderID: 078707e5 fully executed
2021-05-30 21:36:02 01      DVN: SL reached. Pending. Close price: 17.61. Candle: ID:1197, Time: 14:40, Close: 17.61. Profit: -0.43(-2.38%)
2021-05-30 21:36:02 01      DVN: OrderID: d7bdedb9. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 01      DVN: OrderID: d7bdedb9 fully executed
2021-05-30 21:36:02 02      DVN: BuyPending. Strategy: GoodGrowStrategy. Price: 18.3. StopLoss: 18.02. Candle: ID:2995, Time: 15:40, Close: 18.3. Details: Reason: DayMax: 17.94. Current change: +2.01%
2021-05-30 21:36:02 02      DVN: OrderID: 3e25148e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 02      DVN: OrderID: 3e25148e fully executed
2021-05-30 21:36:02 02      DVN: SL reached. Pending. Close price: 18.01. Candle: ID:3236, Time: 15:45, Close: 18.01. Profit: -0.29(-1.58%)
2021-05-30 21:36:02 02      DVN: OrderID: 126f03a8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 02      DVN: OrderID: 126f03a8 fully executed
2021-05-30 21:36:02 05      DVN: SPYKE!. Candle: ID:13301, Time: 21:00, Close: 18.48
2021-05-30 21:36:02 05      DXC_BBG00FN64XT9_2021-01-06
2021-05-30 21:36:02 07      DXCM_BBG000QTF8K1_2021-01-06
2021-05-30 21:36:02 08      DXCM: BuyPending. Strategy: GoodGrowStrategy. Price: 379.87. StopLoss: 370.71. Candle: ID:373, Time: 14:55, Close: 379.87. Details: Reason: DayMax: 372.34. Current change: +2.02%
2021-05-30 21:36:02 08      DXCM: OrderID: 070f5765. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 08      DXCM: OrderID: 070f5765 fully executed
2021-05-30 21:36:02 08      DXCM: Price does not grow. Try to set TakeProfit. Price: 379.67. Candle: ID:485, Time: 15:15, Close: 378.5.
2021-05-30 21:36:02 08      DXCM: Price does not grow. Try to set TakeProfit. Price: 379.05. Candle: ID:511, Time: 15:20, Close: 378.8.
2021-05-30 21:36:02 08      DXCM: TP reached. Pending. Close price: 379.11. Candle: ID:512, Time: 15:20, Close: 379.11. Profit: -0.76(-0.20%)
2021-05-30 21:36:02 08      DXCM: OrderID: 24333748. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 08      DXCM: OrderID: 24333748 fully executed
2021-05-30 21:36:02 09      EA_BBG000BP0KQ8_2021-01-06
2021-05-30 21:36:02 12      EBAY_BBG000C43RR5_2021-01-06
2021-05-30 21:36:02 15      EBAY: BuyPending. Strategy: GoodGrowStrategy. Price: 52.59. StopLoss: 51.64. Candle: ID:1160, Time: 14:45, Close: 52.59. Details: Reason: Grow:0.62%;0.76%;0.73%;0.31%;
2021-05-30 21:36:02 15      EBAY: OrderID: 7c9fb75b. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 15      EBAY: OrderID: 7c9fb75b fully executed
2021-05-30 21:36:02 15      EBAY: Pulling stop loss to current price. Price: 52.05. MaxPrice: 52.76. Candle: ID:1652, Time: 14:50, Close: 52.78.
2021-05-30 21:36:02 15      EBAY: Pulling stop loss to current price. Price: 52.75. MaxPrice: 52.97. Candle: ID:2311, Time: 15:00, Close: 53.
2021-05-30 21:36:02 15      EBAY: Pulling stop loss to current price. Price: 52.99. MaxPrice: 53.3. Candle: ID:3140, Time: 15:10, Close: 53.32.
2021-05-30 21:36:02 15      EBAY: Pulling stop loss to current price. Price: 53.24. MaxPrice: 53.31. Candle: ID:3499, Time: 15:20, Close: 53.26.
2021-05-30 21:36:02 15      EBAY: SL reached. Pending. Close price: 53.23. Candle: ID:3591, Time: 15:20, Close: 53.23. Profit: 0.64(1.22%)
2021-05-30 21:36:02 15      EBAY: OrderID: ab6a54bc. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 15      EBAY: OrderID: ab6a54bc fully executed
2021-05-30 21:36:02 19      ED_BBG000BHLYS1_2021-01-06
2021-05-30 21:36:02 20      EDIT_BBG005MX5GZ2_2021-01-06
2021-05-30 21:36:02 21      EDIT: BuyPending. Strategy: GoodGrowStrategy. Price: 77.6. StopLoss: 74.05. Candle: ID:318, Time: 14:35, Close: 77.6. Details: Reason: DayMax: 76.05. Current change: +2.04%
2021-05-30 21:36:02 21      EDIT: OrderID: f718999b. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 21      EDIT: OrderID: f718999b fully executed
2021-05-30 21:36:02 21      EDIT: Seems price is decreases. Closing by current price. Price: 77.48. Candle: ID:481, Time: 15:00, Close: 77.48.
2021-05-30 21:36:02 21      EDIT: SL reached. Pending. Close price: 77.46. Candle: ID:485, Time: 15:00, Close: 77.46. Profit: -0.14(-0.18%)
2021-05-30 21:36:02 21      EDIT: OrderID: 055d7802. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 21      EDIT: OrderID: 055d7802 fully executed
2021-05-30 21:36:02 24      EIX_BBG000D7RKJ5_2021-01-06
2021-05-30 21:36:02 25      ELAN_BBG00LJYS1P8_2021-01-06
2021-05-30 21:36:02 27      EMR_BBG000BHX7N2_2021-01-06
2021-05-30 21:36:02 29      ENDP_BBG000C0HQ54_2021-01-06
2021-05-30 21:36:02 32      ENDP: BuyPending. Strategy: GoodGrowStrategy. Price: 7.85. StopLoss: 7.68. Candle: ID:774, Time: 14:30, Close: 7.85. Details: Reason: DayMax: 7.69. Current change: +2.08%
2021-05-30 21:36:02 32      ENDP: OrderID: 83290637. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 32      ENDP: OrderID: 83290637 fully executed
2021-05-30 21:36:02 32      ENDP: Pulling stop loss to current price. Price: 7.85. MaxPrice: 7.95. Candle: ID:1025, Time: 15:00, Close: 7.97.
2021-05-30 21:36:02 32      ENDP: Pulling stop loss to current price. Price: 8. MaxPrice: 8.06. Candle: ID:1241, Time: 15:25, Close: 8.07.
2021-05-30 21:36:02 32      ENDP: SL reached. Pending. Close price: 7.99. Candle: ID:1291, Time: 15:30, Close: 7.99. Profit: 0.14(1.78%)
2021-05-30 21:36:02 32      ENDP: OrderID: f6c7a59e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 32      ENDP: OrderID: f6c7a59e fully executed
2021-05-30 21:36:02 33      ENPH_BBG001R3MNY9_2021-01-06
2021-05-30 21:36:02 36      ENPH: BuyPending. Strategy: GoodGrowStrategy. Price: 199.97. StopLoss: 196.14. Candle: ID:1143, Time: 14:25, Close: 199.97. Details: Reason: DayMax: 196. Current change: +2.03%
2021-05-30 21:36:02 36      ENPH: OrderID: 91a3dc44. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 36      ENPH: OrderID: 91a3dc44 fully executed
2021-05-30 21:36:02 36      ENPH: SL reached. Pending. Close price: 196.01. Candle: ID:1530, Time: 14:30, Close: 196.01. Profit: -3.96(-1.98%)
2021-05-30 21:36:02 36      ENPH: OrderID: 2255fb35. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 36      ENPH: OrderID: 2255fb35 fully executed
2021-05-30 21:36:02 42      ENTG_BBG000CTV4N4_2021-01-06
2021-05-30 21:36:02 44      EOG_BBG000BZ9223_2021-01-06
2021-05-30 21:36:02 47      EQT_BBG000BHZ5J9_2021-01-06
2021-05-30 21:36:02 49      EQT: BuyPending. Strategy: GoodGrowStrategy. Price: 14.68. StopLoss: 14.47. Candle: ID:4790, Time: 20:20, Close: 14.68. Details: Reason: Grow:0.42%;0.55%;0.48%;0.34%;
2021-05-30 21:36:02 49      EQT: OrderID: ad8c7e6f. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 49      EQT: OrderID: ad8c7e6f fully executed
2021-05-30 21:36:02 49      EQT: Pulling stop loss to current price. Price: 14.62. MaxPrice: 14.68. Candle: ID:4963, Time: 20:30, Close: 14.7.
2021-05-30 21:36:02 49      EQT: Pulling stop loss to current price. Price: 14.69. MaxPrice: 14.74. Candle: ID:5209, Time: 20:40, Close: 14.75.
2021-05-30 21:36:02 49      EQT: Pulling stop loss to current price. Price: 14.74. MaxPrice: 14.88. Candle: ID:5741, Time: 20:50, Close: 14.89.
2021-05-30 21:36:02 49      EQT: Pulling stop loss to current price. Price: 14.82. MaxPrice: 14.9. Candle: ID:5793, Time: 20:55, Close: 14.91.
2021-05-30 21:36:02 49      EQT: Pulling stop loss to current price. Price: 14.88. MaxPrice: 14.96. Candle: ID:6376, Time: 21:00, Close: 14.96.
2021-05-30 21:36:02 49      EQT: Closing daily orders. Close price: 14.93. Lots: 1. Profit: 0.25(1.70%). Candle: ID:6429, Time: 22:05, Close: 14.95
2021-05-30 21:36:02 51      ET_BBG000BM2FL9_2021-01-06
2021-05-30 21:36:02 54      ETRN_BBG00K53L394_2021-01-06
2021-05-30 21:36:02 57      ETSY_BBG000N7MXL8_2021-01-06
2021-05-30 21:36:02 61      EVH_BBG005CHLM96_2021-01-06
2021-05-30 21:36:02 61      EVH: SPYKE!. Candle: ID:27, Time: 10:50, Close: 15.81
2021-05-30 21:36:02 61      EW_BBG000BRXP69_2021-01-06
2021-05-30 21:36:02 64      EWBC_BBG000CR20B1_2021-01-06
2021-05-30 21:36:02 66      EXAS_BBG000CWL0F5_2021-01-06
2021-05-30 21:36:02 68      EXC_BBG000J6XT05_2021-01-06
2021-05-30 21:36:02 70      EXC: BuyPending. Strategy: GoodGrowStrategy. Price: 42.2. StopLoss: 41.78. Candle: ID:974, Time: 14:45, Close: 42.2. Details: Reason: DayMax: 41.37. Current change: +2.01%
2021-05-30 21:36:02 70      EXC: OrderID: 83d33697. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 70      EXC: OrderID: 83d33697 fully executed
2021-05-30 21:36:02 70      EXC: Pulling stop loss to current price. Price: 41.8. MaxPrice: 42.22. Candle: ID:1049, Time: 14:50, Close: 42.22.
2021-05-30 21:36:02 70      EXC: Pulling stop loss to current price. Price: 41.95. MaxPrice: 42.34. Candle: ID:1188, Time: 14:55, Close: 42.34.
2021-05-30 21:36:02 70      EXC: Seems price is decreases. Closing by current price. Price: 42.09. Candle: ID:1843, Time: 15:25, Close: 42.09.
2021-05-30 21:36:02 70      EXC: SL reached. Pending. Close price: 42.08. Candle: ID:1845, Time: 15:25, Close: 42.08. Profit: -0.12(-0.28%)
2021-05-30 21:36:02 70      EXC: OrderID: 77df7fb8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 70      EXC: OrderID: 77df7fb8 fully executed
2021-05-30 21:36:02 73      EXEL_BBG000BQ4WF8_2021-01-06
2021-05-30 21:36:02 74      EXEL: BuyPending. Strategy: GoodGrowStrategy. Price: 21.65. StopLoss: 21. Candle: ID:501, Time: 14:30, Close: 21.65. Details: Reason: DayMax: 21.22. Current change: +2.03%
2021-05-30 21:36:02 74      EXEL: OrderID: 48b97ec4. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 74      EXEL: OrderID: 48b97ec4 fully executed
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.02. MaxPrice: 21.65. Candle: ID:595, Time: 14:35, Close: 21.63.
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.17. MaxPrice: 21.78. Candle: ID:641, Time: 14:40, Close: 21.81.
2021-05-30 21:36:02 74      EXEL: Seems price is decreases. Closing by current price. Price: 21.44. Candle: ID:787, Time: 14:50, Close: 21.44.
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.45. MaxPrice: 21.8. Candle: ID:925, Time: 14:55, Close: 21.78.
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.47. MaxPrice: 21.8. Candle: ID:934, Time: 15:00, Close: 21.81.
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.55. MaxPrice: 21.84. Candle: ID:1044, Time: 15:05, Close: 21.83.
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.78. MaxPrice: 21.84. Candle: ID:1125, Time: 15:10, Close: 21.84.
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.82. MaxPrice: 21.84. Candle: ID:1198, Time: 15:15, Close: 21.87.
2021-05-30 21:36:02 74      EXEL: Pulling stop loss to current price. Price: 21.83. MaxPrice: 21.91. Candle: ID:1253, Time: 15:20, Close: 21.94.
2021-05-30 21:36:02 74      EXEL: SL reached. Pending. Close price: 21.82. Candle: ID:1433, Time: 15:30, Close: 21.82. Profit: 0.17(0.79%)
2021-05-30 21:36:02 74      EXEL: OrderID: dcd547f5. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 74      EXEL: OrderID: dcd547f5 fully executed
2021-05-30 21:36:02 75      EXPD_BBG000BJ5GK2_2021-01-06
2021-05-30 21:36:02 77      EXPE_BBG000QY3XZ2_2021-01-06
2021-05-30 21:36:02 79      EXPE: BuyPending. Strategy: GoodGrowStrategy. Price: 142.51. StopLoss: 140.98. Candle: ID:812, Time: 15:15, Close: 142.51. Details: Reason: Grow:0.68%;0.51%;0.31%;0.30%;
2021-05-30 21:36:02 79      EXPE: OrderID: b4534d06. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 79      EXPE: OrderID: b4534d06 fully executed
2021-05-30 21:36:02 79      EXPE: Pulling stop loss to current price. Price: 141.74. MaxPrice: 142.52. Candle: ID:873, Time: 15:20, Close: 142.54.
2021-05-30 21:36:02 79      EXPE: Seems price is decreases. Closing by current price. Price: 142.21. Candle: ID:1035, Time: 15:30, Close: 142.21.
2021-05-30 21:36:02 79      EXPE: SL reached. Pending. Close price: 142.2. Candle: ID:1040, Time: 15:30, Close: 142.2. Profit: -0.31(-0.22%)
2021-05-30 21:36:02 79      EXPE: OrderID: 23fd5db0. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 79      EXPE: OrderID: 23fd5db0 fully executed
2021-05-30 21:36:02 82      F_BBG000BQPC32_2021-01-06
2021-05-30 21:36:02 85      FANG_BBG002PHSYX9_2021-01-06
2021-05-30 21:36:02 89      FAST_BBG000BJ8YN7_2021-01-06
2021-05-30 21:36:02 93      FATE_BBG000QP35H2_2021-01-06
2021-05-30 21:36:02 94      FATE: BuyPending. Strategy: GoodGrowStrategy. Price: 89.45. StopLoss: 87.44. Candle: ID:423, Time: 14:30, Close: 89.45. Details: Reason: DayMax: 87.65. Current change: +2.05%
2021-05-30 21:36:02 94      FATE: OrderID: 9129b896. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 94      FATE: OrderID: 9129b896 fully executed
2021-05-30 21:36:02 94      FATE: SL reached. Pending. Close price: 87.32. Candle: ID:549, Time: 14:35, Close: 87.32. Profit: -2.13(-2.38%)
2021-05-30 21:36:02 94      FATE: OrderID: 412be738. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 94      FATE: OrderID: 412be738 fully executed
2021-05-30 21:36:02 95      FATE: BuyPending. Strategy: GoodGrowStrategy. Price: 100.19. StopLoss: 99.02. Candle: ID:3049, Time: 18:40, Close: 100.19. Details: Reason: Grow:0.56%;0.48%;0.41%;0.30%;
2021-05-30 21:36:02 95      FATE: OrderID: 127e2a5e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 95      FATE: OrderID: 127e2a5e fully executed
2021-05-30 21:36:02 95      FATE: Pulling stop loss to current price. Price: 99.47. MaxPrice: 100.19. Candle: ID:3083, Time: 18:45, Close: 100.21.
2021-05-30 21:36:02 95      FATE: Seems price is decreases. Closing by current price. Price: 99.63. Candle: ID:3151, Time: 18:55, Close: 99.63.
2021-05-30 21:36:02 95      FATE: SL reached. Pending. Close price: 99.58. Candle: ID:3153, Time: 18:55, Close: 99.58. Profit: -0.61(-0.61%)
2021-05-30 21:36:02 95      FATE: OrderID: 1231a4c2. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:02 95      FATE: OrderID: 1231a4c2 fully executed
2021-05-30 21:36:02 96      FB_BBG000MM2P62_2021-01-06
2021-05-30 21:36:03 16      FCX_BBG000BJDB15_2021-01-06
2021-05-30 21:36:03 23      FDX_BBG000BJF1Z8_2021-01-06
2021-05-30 21:36:03 27      FIS_BBG000BK2F42_2021-01-06
2021-05-30 21:36:03 30      FISV_BBG000BJKPG0_2021-01-06
2021-05-30 21:36:03 34      FITB_BBG000BJL3N0_2021-01-06
2021-05-30 21:36:03 36      FITB: BuyPending. Strategy: GoodGrowStrategy. Price: 28.97. StopLoss: 28.3. Candle: ID:631, Time: 14:35, Close: 28.97. Details: Reason: DayMax: 28.4. Current change: +2.01%
2021-05-30 21:36:03 36      FITB: OrderID: bf5ca547. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:36:03 36      FITB: OrderID: bf5ca547 fully executed
2021-05-30 21:36:03 36      FITB: Pulling stop loss to current price. Price: 29.12. MaxPrice: 29.35. Candle: ID:1363, Time: 14:55, Close: 29.37.
2021-05-30 21:36:03 36      FITB: Pulling stop loss to current price. Price: 29.36. MaxPrice: 29.59. Candle: ID:1699, Time: 15:05, Close: 29.6.
2021-05-30 21:36:03 36      FITB: Pulling stop loss to current price. Price: 29.5. MaxPrice: 29.64. Candle: ID:1819, Time: 15:10, Close: 29.66.
2021-05-30 21:36:03 36      FITB: Pulling stop loss to current price. Price: 29.59. MaxPrice: 29.79. Candle: ID:1996, Time: 15:15, Close: 29.81.
2021-05-30 21:36:03 36      FITB: Pulling stop loss to current price. Price: 29.65. MaxPrice: 29.87. Candle: ID:2162, Time: 15:20, Close: 29.89.
2021-05-30 21:36:03 36      FITB: Pulling stop loss to current price. Price: 29.78. MaxPrice: 29.89. Candle: ID:2489, Time: 15:30, Close: 29.9.
